@relation TestInstances

@attribute room {stube,gang}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric
@attribute mean numeric
@attribute rssVariance0 numeric
@attribute rssVariance1 numeric
@attribute rssVariance2 numeric
@attribute rssVariance3 numeric
@attribute rssVariance4 numeric
@attribute rssVariance5 numeric
@attribute rssVariance6 numeric
@attribute rssVariance7 numeric

@data
gang,15,-36.5,0,17,42,42,42,42,42,42,33.625,33.625,16.625,-8.375,-8.375,-8.375,-8.375,-8.375,-8.375
gang,15,-36.5,0,19,42,42,42,42,42,42,33.875,33.875,14.875,-8.125,-8.125,-8.125,-8.125,-8.125,-8.125
gang,16,-36.1,0,19,42,42,42,42,42,42,33.875,33.875,14.875,-8.125,-8.125,-8.125,-8.125,-8.125,-8.125
gang,17.1,-35.6,0,19,42,42,42,42,42,42,33.875,33.875,14.875,-8.125,-8.125,-8.125,-8.125,-8.125,-8.125
gang,18.4,-34.9,0,19,42,42,42,42,42,42,33.875,33.875,14.875,-8.125,-8.125,-8.125,-8.125,-8.125,-8.125
gang,19.4,-34.5,0,19,42,42,42,42,42,42,33.875,33.875,14.875,-8.125,-8.125,-8.125,-8.125,-8.125,-8.125
gang,19.4,-34.5,0,22,42,42,42,42,42,42,34.25,34.25,12.25,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75
gang,20.2,-34,0,22,42,42,42,42,42,42,34.25,34.25,12.25,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75
gang,20.9,-33.7,0,22,42,42,42,42,42,42,34.25,34.25,12.25,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75
gang,22.1,-32.9,0,22,42,42,42,42,42,42,34.25,34.25,12.25,-7.75,-7.75,-7.75,-7.75,-7.75,-7.75
gang,22.1,-32.9,0,21,42,42,42,42,42,42,34.125,34.125,13.125,-7.875,-7.875,-7.875,-7.875,-7.875,-7.875
gang,21,-33.7,0,21,42,42,42,42,42,42,34.125,34.125,13.125,-7.875,-7.875,-7.875,-7.875,-7.875,-7.875
gang,20.1,-34.2,0,21,42,42,42,42,42,42,34.125,34.125,13.125,-7.875,-7.875,-7.875,-7.875,-7.875,-7.875
gang,20.1,-34.2,0,15,42,42,42,42,42,42,33.375,33.375,18.375,-8.625,-8.625,-8.625,-8.625,-8.625,-8.625
gang,19,-34.8,0,15,42,42,42,42,42,42,33.375,33.375,18.375,-8.625,-8.625,-8.625,-8.625,-8.625,-8.625
