@relation TestInstances

@attribute room {stube,gang}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric
@attribute mean numeric
@attribute rssVariance0 numeric
@attribute rssVariance1 numeric
@attribute rssVariance2 numeric
@attribute rssVariance3 numeric
@attribute rssVariance4 numeric
@attribute rssVariance5 numeric
@attribute rssVariance6 numeric
@attribute rssVariance7 numeric

@data
stube,19.1,-43.400002,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,19.1,-43.400002,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,19.1,-43.400002,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,18.5,-43.5,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,18.5,-43.5,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,18.5,-43.5,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,18.5,-43.5,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,18.700001,-43.400002,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,18.700001,-43.400002,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,18.700001,-43.400002,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,18.700001,-43.400002,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,18.700001,-43.299999,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,18.700001,-43.299999,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,18.700001,-43.299999,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,18.700001,-43.299999,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,19.9,-42.799999,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,19.9,-42.799999,0,14,14,31,28,28,28,28,21.375,21.375,7.375,7.375,-9.625,-6.625,-6.625,-6.625,-6.625
stube,19.9,-42.799999,0,19,19,35,28,28,28,28,23.125,23.125,4.125,4.125,-11.875,-4.875,-4.875,-4.875,-4.875
stube,19.9,-42.799999,0,19,19,35,28,28,28,28,23.125,23.125,4.125,4.125,-11.875,-4.875,-4.875,-4.875,-4.875
stube,21.1,-42.099998,0,19,19,35,28,28,28,28,23.125,23.125,4.125,4.125,-11.875,-4.875,-4.875,-4.875,-4.875
stube,21.1,-42.099998,0,19,19,35,28,28,28,28,23.125,23.125,4.125,4.125,-11.875,-4.875,-4.875,-4.875,-4.875
stube,21.1,-42.099998,0,19,19,35,28,28,28,28,23.125,23.125,4.125,4.125,-11.875,-4.875,-4.875,-4.875,-4.875
stube,21.1,-42.099998,0,19,19,35,28,28,28,28,23.125,23.125,4.125,4.125,-11.875,-4.875,-4.875,-4.875,-4.875
stube,21.299999,-42,0,19,19,35,28,28,28,28,23.125,23.125,4.125,4.125,-11.875,-4.875,-4.875,-4.875,-4.875
stube,21.299999,-42,0,19,19,35,28,28,28,28,23.125,23.125,4.125,4.125,-11.875,-4.875,-4.875,-4.875,-4.875
stube,21.299999,-42,0,19,19,35,28,28,28,28,23.125,23.125,4.125,4.125,-11.875,-4.875,-4.875,-4.875,-4.875
stube,21.299999,-42,0,19,19,35,28,28,28,28,23.125,23.125,4.125,4.125,-11.875,-4.875,-4.875,-4.875,-4.875
stube,20.799999,-42.200001,0,19,19,35,28,28,28,28,23.125,23.125,4.125,4.125,-11.875,-4.875,-4.875,-4.875,-4.875
stube,20.799999,-42.200001,0,19,19,35,28,28,28,28,23.125,23.125,4.125,4.125,-11.875,-4.875,-4.875,-4.875,-4.875
stube,20.799999,-42.200001,0,19,19,35,28,28,28,28,23.125,23.125,4.125,4.125,-11.875,-4.875,-4.875,-4.875,-4.875
stube,20.799999,-42.200001,0,19,19,35,28,28,28,28,23.125,23.125,4.125,4.125,-11.875,-4.875,-4.875,-4.875,-4.875
stube,20.6,-42.400002,0,19,19,35,28,28,28,28,23.125,23.125,4.125,4.125,-11.875,-4.875,-4.875,-4.875,-4.875
stube,20.6,-42.400002,0,11,11,31,24,24,24,24,18.625,18.625,7.625,7.625,-12.375,-5.375,-5.375,-5.375,-5.375
stube,20.6,-42.400002,0,11,11,31,24,24,24,24,18.625,18.625,7.625,7.625,-12.375,-5.375,-5.375,-5.375,-5.375
gang,20.200001,-41.200001,0,11,33,33,33,33,33,33,26.125,26.125,15.125,-6.875,-6.875,-6.875,-6.875,-6.875,-6.875
gang,20.200001,-41.200001,0,11,33,33,33,33,33,33,26.125,26.125,15.125,-6.875,-6.875,-6.875,-6.875,-6.875,-6.875
gang,19.9,-41.299999,0,11,33,33,33,33,33,33,26.125,26.125,15.125,-6.875,-6.875,-6.875,-6.875,-6.875,-6.875
gang,19.9,-41.299999,0,11,33,33,33,33,33,33,26.125,26.125,15.125,-6.875,-6.875,-6.875,-6.875,-6.875,-6.875
gang,19.9,-41.299999,0,11,33,33,33,33,33,33,26.125,26.125,15.125,-6.875,-6.875,-6.875,-6.875,-6.875,-6.875
gang,19.9,-41.299999,0,11,33,33,33,33,33,33,26.125,26.125,15.125,-6.875,-6.875,-6.875,-6.875,-6.875,-6.875
gang,20,-41.200001,0,11,33,33,33,33,33,33,26.125,26.125,15.125,-6.875,-6.875,-6.875,-6.875,-6.875,-6.875
gang,20,-41.200001,0,13,33,33,33,33,33,33,26.375,26.375,13.375,-6.625,-6.625,-6.625,-6.625,-6.625,-6.625
