@relation TestInstances

@attribute room {stube,kueche,badgross,badklein,gang}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric
@attribute mean numeric
@attribute rssVariance0 numeric
@attribute rssVariance1 numeric
@attribute rssVariance2 numeric
@attribute rssVariance3 numeric
@attribute rssVariance4 numeric
@attribute rssVariance5 numeric
@attribute rssVariance6 numeric
@attribute rssVariance7 numeric

@data
stube,9.2,-36.9,0,12,44,44,44,44,44,44,34.5,34.5,22.5,-9.5,-9.5,-9.5,-9.5,-9.5,-9.5
stube,5.8,-37.7,0,12,44,44,44,44,44,44,34.5,34.5,22.5,-9.5,-9.5,-9.5,-9.5,-9.5,-9.5
stube,7.5,-37.5,0,12,44,44,44,44,44,44,34.5,34.5,22.5,-9.5,-9.5,-9.5,-9.5,-9.5,-9.5
stube,7.5,-37.5,0,11,44,44,44,44,44,44,34.375,34.375,23.375,-9.625,-9.625,-9.625,-9.625,-9.625,-9.625
stube,7,-37.7,0,11,44,44,44,44,44,44,34.375,34.375,23.375,-9.625,-9.625,-9.625,-9.625,-9.625,-9.625
stube,10.3,-37.5,0,11,44,44,44,44,44,44,34.375,34.375,23.375,-9.625,-9.625,-9.625,-9.625,-9.625,-9.625
stube,14.6,-37.1,0,11,44,44,44,44,44,44,34.375,34.375,23.375,-9.625,-9.625,-9.625,-9.625,-9.625,-9.625
stube,14.6,-37.1,0,20,44,44,44,44,44,44,35.5,35.5,15.5,-8.5,-8.5,-8.5,-8.5,-8.5,-8.5
stube,19.1,-36.3,0,20,44,44,44,44,44,44,35.5,35.5,15.5,-8.5,-8.5,-8.5,-8.5,-8.5,-8.5
stube,18.9,-37.6,0,20,44,44,44,44,44,44,35.5,35.5,15.5,-8.5,-8.5,-8.5,-8.5,-8.5,-8.5
stube,16,-39.9,0,20,44,44,44,44,44,44,35.5,35.5,15.5,-8.5,-8.5,-8.5,-8.5,-8.5,-8.5
stube,18.2,-39.6,0,20,44,44,44,44,44,44,35.5,35.5,15.5,-8.5,-8.5,-8.5,-8.5,-8.5,-8.5
stube,18.2,-39.6,0,15,44,44,44,44,44,44,34.875,34.875,19.875,-9.125,-9.125,-9.125,-9.125,-9.125,-9.125
stube,22.4,-38.1,0,15,44,44,44,44,44,44,34.875,34.875,19.875,-9.125,-9.125,-9.125,-9.125,-9.125,-9.125
stube,23,-38.1,0,15,44,44,44,44,44,44,34.875,34.875,19.875,-9.125,-9.125,-9.125,-9.125,-9.125,-9.125
stube,21.9,-39,0,15,44,44,44,44,44,44,34.875,34.875,19.875,-9.125,-9.125,-9.125,-9.125,-9.125,-9.125
stube,20.4,-39.7,0,15,44,44,44,44,44,44,34.875,34.875,19.875,-9.125,-9.125,-9.125,-9.125,-9.125,-9.125
stube,20.4,-39.7,0,9,42,42,42,42,42,42,32.625,32.625,23.625,-9.375,-9.375,-9.375,-9.375,-9.375,-9.375
stube,21.1,-38.9,0,9,42,42,42,42,42,42,32.625,32.625,23.625,-9.375,-9.375,-9.375,-9.375,-9.375,-9.375
stube,21.3,-38.3,0,9,42,42,42,42,42,42,32.625,32.625,23.625,-9.375,-9.375,-9.375,-9.375,-9.375,-9.375
stube,21.9,-37.6,0,9,42,42,42,42,42,42,32.625,32.625,23.625,-9.375,-9.375,-9.375,-9.375,-9.375,-9.375
stube,21.9,-37.6,0,16,42,42,42,42,42,42,33.5,33.5,17.5,-8.5,-8.5,-8.5,-8.5,-8.5,-8.5
stube,24.3,-35.8,0,16,42,42,42,42,42,42,33.5,33.5,17.5,-8.5,-8.5,-8.5,-8.5,-8.5,-8.5
stube,24.9,-35.2,0,16,42,42,42,42,42,42,33.5,33.5,17.5,-8.5,-8.5,-8.5,-8.5,-8.5,-8.5
stube,23.2,-36.2,0,16,42,42,42,42,42,42,33.5,33.5,17.5,-8.5,-8.5,-8.5,-8.5,-8.5,-8.5
stube,21.7,-37.1,0,16,42,42,42,42,42,42,33.5,33.5,17.5,-8.5,-8.5,-8.5,-8.5,-8.5,-8.5
