@relation TestInstances

@attribute room {bed,door,undefined}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric

@data
bed,22,-37,-44,-52,-83,-86,-73,-86,-87,-80
bed,22,-38,-44,-52,-83,-86,-73,-86,-87,-80
bed,24,-37,-44,-52,-83,-86,-73,-86,-87,-80
bed,25,-37,-44,-52,-83,-86,-73,-86,-87,-80
bed,24,-39,-44,-52,-83,-86,-73,-86,-87,-80
bed,25,-39,-44,-52,-83,-86,-73,-86,-87,-80
bed,25,-39,-44,-57,-83,-86,-73,-83,-87,-81
bed,25,-40,-44,-57,-83,-86,-73,-83,-87,-81
bed,25,-41,-44,-57,-83,-86,-73,-83,-87,-81
bed,26,-40,-44,-57,-83,-86,-73,-83,-87,-81
bed,24,-41,-44,-57,-83,-86,-73,-83,-87,-81
bed,24,-41,-44,-57,-83,-86,-71,-83,-87,-81
bed,24,-40,-44,-57,-83,-86,-71,-83,-87,-81
bed,24,-40,-48,-53,-81,-86,-71,-83,-87,-82
bed,22,-40,-48,-53,-81,-86,-71,-83,-87,-82
bed,23,-39,-48,-53,-81,-86,-71,-83,-87,-82
bed,22,-40,-48,-53,-81,-86,-71,-83,-87,-82
bed,22,-39,-48,-53,-81,-86,-71,-83,-87,-82
bed,23,-38,-48,-53,-81,-86,-71,-83,-87,-82
bed,25,-37,-48,-53,-81,-86,-71,-83,-87,-82
bed,25,-37,-56,-49,-87,-87,-71,-80,-87,-89
bed,26,-37,-56,-49,-87,-87,-71,-80,-87,-89
bed,25,-37,-56,-49,-87,-87,-71,-80,-87,-89
bed,26,-37,-56,-49,-87,-87,-71,-80,-87,-89
bed,27,-36,-56,-49,-87,-87,-71,-80,-87,-89
bed,27,-36,-52,-54,-88,-88,-71,-84,-87,-89
bed,26,-37,-52,-54,-88,-88,-71,-84,-87,-89
bed,26,-38,-52,-54,-88,-88,-71,-84,-87,-89
bed,24,-39,-52,-54,-88,-88,-71,-84,-87,-89
bed,24,-39,-52,-54,-88,-88,-72,-84,-87,-89
bed,24,-40,-52,-54,-88,-88,-72,-84,-87,-89
bed,22,-41,-52,-54,-88,-88,-72,-84,-87,-89
bed,22,-41,-54,-58,-84,-88,-74,-86,-87,-85
bed,23,-40,-54,-58,-84,-88,-74,-86,-87,-85
bed,24,-40,-54,-58,-84,-88,-74,-86,-87,-85
bed,23,-40,-54,-58,-84,-88,-74,-86,-87,-85
bed,24,-39,-54,-58,-84,-88,-74,-86,-87,-85
bed,23,-39,-54,-58,-84,-88,-74,-86,-87,-85
bed,23,-39,-45,-57,-80,-88,-74,-82,-87,-82
