@relation TestInstances

@attribute room {ne,nw,sw,se}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric

@data
ne,20,-12,-59,-62,-86,-81,-70,-79,-83,-88
ne,20,-12,-60,-54,-86,-79,-70,-85,-79,-88
ne,21,-12,-60,-54,-86,-79,-70,-85,-79,-88
ne,20,-13,-60,-54,-86,-79,-70,-85,-79,-88
ne,20,-13,-59,-49,-86,-79,-70,-86,-79,-88
ne,20,-14,-59,-49,-86,-79,-70,-86,-79,-88
ne,19,-15,-59,-49,-86,-79,-70,-86,-79,-88
ne,19,-15,-58,-49,-86,-84,-70,-88,-85,-88
ne,19,-16,-58,-49,-86,-84,-70,-88,-85,-88
ne,19,-15,-58,-49,-86,-84,-70,-88,-85,-88
ne,20,-15,-58,-49,-86,-84,-70,-88,-85,-88
ne,20,-15,-53,-53,-86,-84,-70,-85,-85,-88
ne,21,-14,-53,-53,-86,-84,-70,-85,-85,-88
ne,21,-14,-50,-57,-86,-79,-70,-81,-79,-88
ne,22,-13,-50,-57,-86,-79,-70,-81,-79,-88
ne,22,-12,-50,-57,-86,-79,-70,-81,-79,-88
ne,22,-11,-50,-57,-86,-79,-70,-81,-79,-88
ne,22,-11,-54,-49,-86,-79,-70,-81,-81,-88
ne,21,-12,-54,-49,-86,-79,-70,-81,-81,-88
ne,19,-13,-54,-49,-86,-79,-70,-81,-81,-88
ne,17,-14,-54,-49,-86,-79,-70,-81,-81,-88
ne,17,-14,-54,-59,-86,-77,-70,-82,-77,-88
ne,16,-14,-54,-59,-86,-77,-70,-82,-77,-88
ne,15,-15,-54,-59,-86,-77,-70,-82,-77,-88
ne,15,-14,-54,-59,-86,-77,-70,-82,-77,-88
ne,15,-14,-58,-44,-86,-84,-70,-78,-82,-88
ne,16,-14,-58,-44,-86,-84,-70,-78,-82,-88
ne,17,-12,-58,-44,-86,-84,-70,-78,-82,-88
ne,17,-12,-57,-40,-86,-79,-70,-85,-78,-88
ne,17,-13,-57,-40,-86,-79,-70,-85,-78,-88
ne,17,-13,-55,-45,-86,-75,-70,-83,-73,-88
ne,18,-11,-55,-45,-86,-75,-70,-83,-73,-88
ne,19,-11,-55,-45,-86,-75,-70,-83,-73,-88
ne,19,-11,-58,-45,-86,-81,-70,-82,-73,-88
ne,19,-12,-58,-45,-86,-81,-70,-82,-73,-88
ne,20,-11,-58,-45,-86,-81,-70,-82,-73,-88
ne,20,-11,-54,-44,-86,-80,-70,-78,-77,-88
ne,20,-12,-54,-44,-86,-80,-70,-78,-77,-88
ne,20,-13,-54,-44,-86,-80,-70,-78,-77,-88
ne,20,-13,-54,-44,-86,-80,-71,-78,-77,-88
ne,20,-13,-61,-39,-86,-80,-72,-83,-81,-88
ne,20,-14,-61,-39,-86,-80,-72,-83,-81,-88
ne,20,-14,-56,-39,-86,-79,-72,-83,-79,-88
ne,21,-13,-56,-39,-86,-79,-72,-83,-79,-88
ne,22,-13,-56,-39,-86,-79,-72,-83,-79,-88
ne,22,-13,-63,-47,-86,-83,-72,-88,-85,-88
ne,23,-12,-63,-47,-86,-83,-72,-88,-85,-88
ne,24,-12,-63,-47,-86,-83,-72,-88,-85,-88
ne,24,-12,-67,-50,-86,-83,-72,-87,-85,-88
ne,24,-11,-67,-50,-86,-83,-72,-87,-85,-88
ne,24,-12,-67,-50,-86,-83,-72,-87,-85,-88
ne,24,-13,-67,-50,-86,-83,-72,-87,-85,-88
ne,24,-13,-66,-47,-86,-83,-72,-82,-85,-88
ne,23,-14,-66,-47,-86,-83,-72,-82,-85,-88
ne,23,-14,-61,-47,-86,-84,-71,-81,-84,-88
ne,23,-13,-61,-47,-86,-84,-71,-81,-84,-88
ne,24,-12,-61,-47,-86,-84,-71,-81,-84,-88
ne,24,-12,-60,-39,-86,-84,-71,-81,-84,-88
ne,23,-13,-60,-39,-86,-84,-71,-81,-84,-88
ne,23,-13,-64,-53,-86,-84,-71,-85,-84,-88
ne,23,-14,-64,-53,-86,-84,-71,-85,-84,-88
ne,24,-12,-64,-53,-86,-84,-71,-85,-84,-88
ne,23,-13,-64,-53,-86,-84,-71,-85,-84,-88
ne,23,-13,-59,-54,-86,-85,-71,-84,-86,-88
ne,23,-15,-59,-54,-86,-85,-71,-84,-86,-88
ne,23,-13,-59,-54,-86,-85,-71,-84,-86,-88
ne,23,-13,-51,-50,-86,-85,-71,-85,-85,-88
ne,22,-13,-51,-50,-86,-85,-71,-85,-85,-88
ne,22,-13,-69,-50,-86,-88,-71,-84,-85,-88
ne,21,-14,-69,-50,-86,-88,-71,-84,-85,-88
ne,20,-15,-69,-50,-86,-88,-72,-84,-85,-88
ne,20,-15,-60,-52,-86,-88,-73,-83,-85,-88
ne,19,-17,-60,-52,-86,-88,-73,-83,-85,-88
ne,19,-16,-60,-52,-86,-88,-73,-83,-85,-88
ne,19,-16,-60,-54,-86,-88,-73,-83,-87,-88
ne,20,-16,-60,-54,-86,-88,-73,-83,-87,-88
ne,20,-15,-62,-45,-86,-88,-73,-91,-87,-88
ne,21,-15,-62,-45,-86,-88,-73,-91,-87,-88
ne,22,-15,-62,-45,-86,-88,-73,-91,-87,-88
ne,23,-14,-62,-45,-86,-88,-73,-91,-87,-88
ne,23,-14,-61,-46,-86,-83,-73,-85,-85,-88
ne,23,-15,-61,-46,-86,-83,-73,-85,-85,-88
ne,23,-15,-72,-50,-86,-85,-73,-85,-85,-88
ne,23,-14,-72,-50,-86,-85,-73,-85,-85,-88
