@relation TestInstances

@attribute room {wc,307,gang}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric
@attribute mean numeric
@attribute rssVariance0 numeric
@attribute rssVariance1 numeric
@attribute rssVariance2 numeric
@attribute rssVariance3 numeric
@attribute rssVariance4 numeric
@attribute rssVariance5 numeric
@attribute rssVariance6 numeric
@attribute rssVariance7 numeric

@data
wc,19,-36.8,0,9,10,10,10,10,21,21,11.375,11.375,2.375,1.375,1.375,1.375,1.375,-9.625,-9.625
wc,14,-38.7,0,9,10,10,10,10,21,21,11.375,11.375,2.375,1.375,1.375,1.375,1.375,-9.625,-9.625
wc,10,-39.7,0,18,16,16,16,16,27,27,17,17,-1,1,1,1,1,-10,-10
wc,8.6,-39.7,0,18,16,16,16,16,27,27,17,17,-1,1,1,1,1,-10,-10
wc,9.4,-39.2,0,18,16,16,16,16,27,27,17,17,-1,1,1,1,1,-10,-10
wc,11.4,-38.6,0,18,16,16,16,16,27,27,17,17,-1,1,1,1,1,-10,-10
wc,11.4,-38.6,0,10,17,17,17,17,28,28,16.75,16.75,6.75,-0.25,-0.25,-0.25,-0.25,-11.25,-11.25
wc,14,-38.3,0,10,17,17,17,17,28,28,16.75,16.75,6.75,-0.25,-0.25,-0.25,-0.25,-11.25,-11.25
wc,16.2,-37.9,0,10,17,17,17,17,28,28,16.75,16.75,6.75,-0.25,-0.25,-0.25,-0.25,-11.25,-11.25
wc,18.4,-37.8,0,10,17,17,17,17,28,28,16.75,16.75,6.75,-0.25,-0.25,-0.25,-0.25,-11.25,-11.25
wc,20.6,-37,0,4,10,10,10,10,21,20,10.625,10.625,6.625,0.625,0.625,0.625,0.625,-10.375,-9.375
wc,21.7,-36.5,0,4,10,10,10,10,21,20,10.625,10.625,6.625,0.625,0.625,0.625,0.625,-10.375,-9.375
wc,22.8,-35.9,0,4,10,10,10,10,21,20,10.625,10.625,6.625,0.625,0.625,0.625,0.625,-10.375,-9.375
wc,23.2,-35.4,0,3,2,2,2,2,13,12,4.5,4.5,1.5,2.5,2.5,2.5,2.5,-8.5,-7.5
wc,23,-35.6,0,3,2,2,2,2,13,12,4.5,4.5,1.5,2.5,2.5,2.5,2.5,-8.5,-7.5
